"menuitemid","catid","itemname","description","sequenceorder","allowperorder","minperorder","is_special","availabilitydays","timeofday","itempicture","status","pos_name","availability_for_del_pick","available_time_from","available_time_to","available_date_to","available_date_from","allow_special_instructions","visible_type","available_type","day_or_date_range_avail","day_or_date_range_visible"
355658,52621,"41.	Ashak &#33976;&#39171;","Steamed dumpling stuffed with scallion and herbs topped with yogurt sauce",22,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
355858,52643," 42.	Combo #1  &#38622;&#32650;&#20018;&#28900;","Lamb and chicken tikka served with rice and salad",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
355861,52643,"43.	Combo #2 &#38622;&#29275;&#20018;&#28900;","Tikka, kafta and chicken tikka served with rice and salad",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
355863,52643,"44.	Combo #3  &#38622;&#29275;&#32650;&#20018;&#28900;","Lamb chops, kofta and chicken tikka served with rice and salad",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
355866,52370,"45. Chicken or Beef Burger 	&#38622;&#25110;&#29275;&#28450;&#22561;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
355882,52371,"51. Dough (yogurt, cucumber, and herbs)&#21152;&#21619;&#22902;&#37226;&#27713;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402876,59348,"Shrimp w. Cumin  &#23388;&#28982;&#34430;","",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402874,59348,"Hot Spicy Beef  &#39321;&#36771;&#29275;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
402869,59348,"Happy Family &#20840;&#23478;&#31119;","Crab meat, sliced pork, shrimp, beef and chicken sauteed w. vegetables in tasty brown sauce.
",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356154,52694,"Fried Rice  &#28818;&#39277;","Peas, carrots, onions, bean sprouts, scallions and your choice of protein.",1,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356155,52694,"Lo Mein  &#28818;&#25438;&#38754;","Soft Noodles. ",8,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356156,52694,"Mein Fun  &#28818;&#31859;&#31881;","Thin rice noodles stir fried with napa, carrots, scallions, bean sprouts, egg and your choice of protein. 
",5,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356157,52694,"Singapore Mei Fun  &#26143;&#21152;&#22369;&#31859;&#31881;","Thin rice noodles stir fried with napa, carrots, scallions, chicken, shrimp, roast pork and spicy curry sauce.",6,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433391,63840,"Stir Fired Fish &#29190;&#28818;&#40060;&#29255;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
357321,52694,"Egg Foo Young (Omelettes ) &#33993;&#34507;","",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356568,52737,"White Rice &#30333;&#39151; LARGE &#22823;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
356569,52737,"White Rice &#30333;&#39151; Small &#23567;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358609,53007,"The New Yorker Calzone","Ricotta cheese, garlic and tomatoes.&#8232;",15,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358611,53007,"Moussakka Style Calzone","Layers of eggplant and meatballs, marinara sauce, extra cheese.&#8232;",19,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358613,53007,"Italian Calzone","Ham, Genoa salami, pepperoni, mortadella, roasted peppers and hot peppers.&#8232;",20,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358615,53007,"Couch Potato Calzone","Mashed potatoes, pizza cheese, yellow cheddar, bacon or broccoli (sour cream on the side).&#8232;",21,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358617,53007,"Pesto Calzone","Pesto and tomatoes.&#8232;",13,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358619,53007,"Special Calzone ","Pepperoni, meatball, sausage, green peppers, onions, mushrooms and black olives.&#8232;",22,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358621,53007,"Big Mack Calzone","Thousand Island dressing, sliced meatballs, chopped pickles and chopped onions.&#8232;",23,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358625,53007,"Meat Lovers Calzone","Meatball, sausage, pepperoni and ricotta cheese. &#8232;",14,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358627,53007,"Z-28 Calzone","Parmesan, white sauce, grilled chicken, roasted red peppers and hot peppers.&#8232;",6,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358639,53007,"Firehouse Calzone ","Extra thick crust, hot peppers, garlic, peppers, onions, pepperoni and sausage.&#8232;",28,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358647,53007,"Buffalo G Calzone","Stuffed pizza with bleu cheese dressing, American and mozzarella cheese, buffalo chicken with a crust topped with garlic butter, herbs and spices. &#8232;",33,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358653,53007,"911 Turbo Calzone","Extra thick crust, steak, bacon, ham, pepperoni, sausage and extra cheese and hot peppers.&#8232;",32,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
358654,53007,"Shrimp Scampi HIDDEN DON'T CARRY","Garlic butter sauce, romano, tomato, artichoke hearts, shrimp and a touch of broccoli. &#8232; &#8232;",35,1000,1,0,"","","",0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
360659,53241,"&#20116;&#39321;&#40643;&#29148;&#39770;+&#32032;&#33756;+&#31859;&#39151;+&#29275;&#39592;&#28271;","",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
360658,53241,"&#40643;&#29148;&#38622;+&#32032;&#33756;+&#31859;&#39151;+&#29275;&#39592;&#28271;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
360657,53241,"&#23567;&#34311;&#32905;+&#32032;&#33756;+&#31859;&#39151;+&#29275;&#39592;&#28271;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
433543,63840," Braised Beef Brisket  &#32418;&#28903;&#29275;&#33129;&#29042;","Braised Beef Brisket w. White radish ",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
360845,53362,"&#40020;&#32114;&#28271;&#38754;Yellow Eel Noodle Soup SP $______________","Seasonal Pirce &#23395;&#31680;&#20729;",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
361131,53365,"&#33167;&#34809;&#35910;&#33104;&#28271;Crab w. Bean Curd Soup SP $_________","Seasonal Price &#23395;&#31680;&#20729;",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364778,53998," Inari Kimbap &#50976;&#48512;&#52488;&#48165; &#39799;&#35910;&#33104;&#30382;&#21253;&#39151;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364781,53998,"Fried Tofu with Leek Kimbap &#50976;&#48512;&#48512;&#52628; &#44608;&#48165;  ","&#39799;&#35910;&#33104;&#38893;&#33756;&#32043;&#33756;&#21253;&#39151;",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364782,53998," Donkatsu Kimbap &#46024;&#44620;&#49828; &#44608;&#48165;","&#28856;&#35948;&#25490;&#32043;&#33756;&#21253;&#39151;",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364783,53998,"Fried Tofu Kimbap &#50976;&#48512; &#44608;&#48165; ","&#27833;&#35910;&#33104;&#32043;&#33756;&#21253;&#39151;",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364784,53999,"&#49569;&#44032;&#45348;&#49548;&#51648;&#44608;&#48165;Song’s Kimbap ","&#23435;&#23478;&#37129;&#32043;&#33756;&#21253;&#39151;",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364785,53999,"&#52824;&#51592;&#44608;&#48165;Cheese Kimbap  &#22902;&#37226;&#32043;&#33756;&#21253;&#39151;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364786,53999,"&#44667;&#51086;&#44608;&#48165;Sesame Kimbap  ","&#34311;&#23376;&#33865;&#32043;&#33756;&#21253;&#39151;",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364787,53999,"&#48260;&#49455; &#44608;&#48165;Mushroom Kimbap ","&#34321;&#33735;&#32043;&#33756;&#21253;&#39151;",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364788,53998,"&#48260;&#49455;&#44608;&#48165;Kimchi Kimbap ","&#27873;&#33756;&#32043;&#33756;&#21253;&#39151;",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364789,53999,"&#48374;&#51020;&#44608;&#52824;&#44608;&#48165;Spicy Kimchi Kimbp","&#28818;&#27873;&#33756;&#32043;&#33756;&#21253;&#39151;",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364790,53999,"&#51109;&#50500;&#52236;&#44608;&#48165;Seasoned Radish Kimbap","&#21688;&#33756;&#32043;&#33756;&#21253;&#39151;",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364791,53999,"&#50864;&#50633;&#44608;&#48165;Burdock Kimbap","&#29275;&#33953;&#32043;&#33756;&#21253;&#39151;",7,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
364792,53999,"&#50556;&#52292;&#44608;&#48165;Vegetarian Kimbap ","&#19977;&#33394;&#34092;&#33756;&#32043;&#33756;&#21253;&#39151;",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364793,53999,"&#49892;&#50724;&#51669;&#50612;&#44608;&#48165;Dry Squid Kimbap","&#32048;&#24178;&#39799;&#39770;&#32043;&#33756;&#21253;&#39151;",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
364794,53999,"&#52280;&#52824;&#44608;&#48165;Tuna Kimbap ","&#37329;&#27085;&#39770;&#32043;&#33756;&#21253;&#39151;",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364795,53999,"&#44667;&#51086;&#52280;&#52824;&#44608;&#48165;Tuna w/ Sesame Leaf Kimbap","&#34311;&#23376;&#33865;&#37329;&#27085;&#39770;&#32043;&#33756;&#21253;&#39151;",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364796,53999,"&#47588;&#50868;&#52280;&#52824;&#44608;&#48165;Spicy Tuna Kimbap","&#36763;&#36771;&#37329;&#27085;&#39770;&#32043;&#33756;&#21253;&#39151;",12,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364797,53999,"&#47588;&#50868;&#44667;&#51086;&#52280;&#52824;&#44608;&#48165;Spicy Tuna with Sesame Leaf Kimbap","&#36763;&#36771;&#34311;&#23376;&#33865;&#37329;&#27085;&#39770;&#32043;&#33756;&#21253;&#39151;",13,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364799,53999,"&#50724;&#51669;&#50612;&#44608;&#48165;Spicy Squid Kimbap","&#36763;&#36771;&#39799;&#39770;&#32043;&#33756;&#21253;&#39151;",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
364800,53999,"&#48520;&#44256;&#44592;&#44608;&#48165;Beef Kimbap","&#28900;&#29275;&#32905;&#32043;&#33756;&#21253;&#39151;",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364801,53999,"&#47588;&#50728;&#48520;&#44256;&#44592;&#44608;&#48165;Spicy Beef Kimbap","&#36763;&#36771;&#28900;&#29275;&#32905;&#32043;&#33756;&#21253;&#39151;",17,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364802,53999,"&#50724;&#52280;&#44608;&#48165;Spicy Squid w/Tuna Kimbap","&#36763;&#36771;&#39799;&#39770;&#37329;&#27085;&#39770;&#32043;&#33756;&#21253;&#39151;",18,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
364803,53999,"&#50724;&#48520;&#44608;&#48165; Spicy Squid w/ Beef Kimbap","&#36763;&#36771;&#39799;&#39770;&#28900;&#29275;&#32905;&#32043;&#33756;&#21253;&#39151;",19,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
364804,53999,"&#50500;&#48372;&#52852;&#46020;&#44608;&#48165;Avocado Kimbap","&#40132;&#26792;&#32043;&#33756;&#21253;&#39151;",20,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364805,53999,"&#44256;&#52628;&#44608;&#48165;Chilly Pepper Kimbap","&#36771;&#26898;&#32043;&#33756;&#21253;&#39151;",21,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364806,53999,"&#48520;&#45805;&#44608;&#48165;Super Chilly Chicken Kimbap","&#36771;&#28818;&#38622;&#19969;&#32043;&#33756;&#21253;&#39151;",22,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364807,53999,"&#51109;&#50612;&#44608;&#48165;Eel Kimbap &#40020;&#39770;&#32043;&#33756;&#21253;&#39151;","&#40020;&#39770;&#32043;&#33756;&#21253;&#39151;",23,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364808,53999,"&#49352;&#50864;&#44608;&#48165;Fried Shrimp Kimbap","&#34662;&#32043;&#33756;&#21253;&#39151;",24,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364809,53999,"&#52649;&#47924;&#44608;&#48165;Choong Moo Kimbap","&#24544;&#27494;&#32043;&#33756;&#21253;&#39151;",25,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364810,54000,"&#45796;&#48712;&#44608;&#48165;Dabin Kimbap (Age 3-4 ) ","&#23567;&#26379;&#21451;&#32043;&#33756;&#21253;&#39151;",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
364811,54000,"&#54616;&#45208;&#44608;&#48165;Hana Kimbap (Age 8-10) ","&#23567;&#26379;&#21451;&#32043;&#33756;&#21253;&#39151;",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
408341,60023,"Potato Fries ","&#34223;&#26781; / &#44048;&#51088;&#53888;&#44608;",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
416196,60198,"&#24773;&#20406;A&#22871;&#39184; &#22823;&#34662;+ &#26865;&#37002;&#39770;","&#24773;&#20406;A&#22871;&#39184;(&#20841;&#20154;&#20998;) &#36865;&#20919;&#33756;(&#33457;&#29983;+&#40643;&#29916;)&#22823;&#34662;+ &#26865;&#37002;&#39770;	Couple Meal A (for 2) Prawns & Channel Catfish(Includes Free Cold Vegetables Side Dish, Peanuts & Cucumber) ",26,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
374214,29006,"45B) &#28407;&#38622; &#31935;&#26781;/&#27827;&#31881;/&#34507;&#40634;","Soy Sauce Chicken Noodle Soup",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
375257,29008,"200) &#34193;&#34085;&#40845;&#34662;&#28879;&#20908;&#40629; Lobster With Ginger & Green Onion Udon"," Lobster With Ginger & Green Onion Udon Noodle
Seasonal Price &#23395;&#31680;&#20729;",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
376581,55502,"Green Salad &#27801;&#25289;","Green Salad with Cesar/Ranch/ Thousand Island",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
376583,55502,"Clam Chowder &#34532;&#34570;&#27987;&#27748;","",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
387756,56963,"White Rice &#30333;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
378289,55858,"A.01.&#25307;&#29260;&#38634;&#23665;&#25562;&#26525;&#29976;&#38706;","Special Mango Juice Sago & Pomelo w. Mango Ice Cream",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
394629,58095,"White Rice &#30333;&#39151;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
394623,57909,"(Lunch)BULGOGI (BEEF) OVER RICE &#48520;&#44256;&#44592; &#45934;&#48165;","&#48520;&#44256;&#44592; &#45934;&#48165; Marinated in Chef’s Special Sweet Soy Sauce Served over a steamed white rice",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"SPECIFIC","ALWAYS",0,0
412753,60414,"&#28331;&#39336;&#22871;&#39184;","    <font color = \"purple\" 
size=\"3\">
<b>&#19977;&#33756;&#19968;&#28271;,&#21478;&#21152;&#19968;&#33756; $7.95 3 Dishes 1 Soup, Add extra 1 dish for $7.95 &#21152;&#39151;$1 Add Rice$1  <br/>
<br/>
",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
390540,57433,"&#32005; &#29138;/&#35910; &#29923;  &#21555;&#37101;&#39770;","Tilapia w. Choice of Flavor: Brown Sauce /Hot bean Sauce",15,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
390545,57433,"&#32005; &#29138;/&#35910; &#29923;/ &#28165; &#33976;/&#36991;&#39080;&#22616;  &#40008;&#39770;","Cod Fish w. Choice of Flavor: Brown Sauce/Hot Bean Sauce/Steam/",20,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
390922,57438,"&#40635; &#23110;/&#23478; &#24120;  /&#32005;&#29138;&#35910;&#33104;","&#40635; &#23110;/&#23478; &#24120;
 /&#32005;&#29138;&#35910;&#33104;Bean Curd w. Choice of Flavor: Hot Sauce
 /Home Style/ Brown Sauce
",16,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
392346,57749,"Herb Tea &#29579;&#32769;&#21513;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
392347,57749,"Sprite &#38634;&#30887;","",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
392747,57835,"Coke&#21487;&#27138;","",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
392748,57835,"Diet Coke&#20581;&#24609;&#21487;&#27138;","",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
392750,57835,"Fanta&#33452;&#36948;","",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393229,57899,"BULGOGI (BEEF) OVER RICE &#48520;&#44256;&#44592; &#45934;&#48165;","&#48520;&#44256;&#44592; &#45934;&#48165; Marinated in Chef’s Special Sweet Soy Sauce Served over a steamed white rice",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393223,57899,"EGG OVER RICE WITH SOY SAUCE &#52628;&#50613;&#51032; &#45804;&#44096;&#44036;&#51109;&#48165;","&#52628;&#50613;&#51032; &#45804;&#44096;&#44036;&#51109;&#48165; Steamed Rice Served with Pan Fried Egg Butter Shredded Dried Seaweed and Soy Sauce",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393224,57899,"TUNA & MAYO OVER RICE &#52280;&#52824;&#47560;&#50836; &#45934;&#48165;","&#52280;&#52824;&#47560;&#50836; &#45934;&#48165; Steamed white rice served with tuna mayonnaise and shredded dried seaweed ",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393225,57899,"SPAM & MAYO OVER RICE &#49828;&#54072;&#47560;&#50836; &#45934;&#48165;","&#49828;&#54072;&#47560;&#50836; &#45934;&#48165; Steamed White Rice Served with Spam, mayonnaise and shredded dried seaweed",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393226,57899,"KIMCHI & BACON FRIED RICE &#48288;&#51060;&#52968;&#44608;&#52824; &#48374;&#51020;&#48165;","&#48288;&#51060;&#52968;&#44608;&#52824; &#48374;&#51020;&#48165; Stir Fried Rice Made with Bacon, Kimchi and Shredded dried Seaweed",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393227,57899,"OMELETTE RICE &#50724;&#47924;&#46972;&#51060;&#51592;","&#50724;&#47924;&#46972;&#51060;&#51592; Stir Vegetable Fried Rice With Ketchup then Wrapped in a thin sheet of egg omelette",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393231,57908,"JAE-YOOK BOKUM &#51228;&#50977;&#48374;&#51020;","&#51228;&#50977;&#48374;&#51020; Thinly sliced pork Loin marinated in Spicy red Chilli paste and stir fried with vegetables and served on a hot plate",2,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393234,57908,"YUPGI DAK BOKEUMTANG &#45805;&#48374;&#51020;&#53461;","&#45805;&#48374;&#51020;&#53461;Chicken stew cooked in a Spicy red Sauce along with Potatoes, Carrots sweet potato and onion,",3,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393235,57908,"YUPGI ANDONG JJIMDAK &#50504;&#46041;&#52252;&#45805;","&#50504;&#46041;&#52252;&#45805; Chicken stew cooked in a sweet soy sauce alone with potatoes carrots sweet potato onion and cellophane noodles ",4,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"NEVER","NEVER",0,0
393236,57908,"KOOKMUL DAKBAK &#44397;&#47932;&#45805;&#48156;","&#44397;&#47932;&#45805;&#48156; Chicken feet stew Cooked in a Spicy red Sauce alone with Vegetable and cellophane noodles",5,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393237,57908,"YUPGI TONG DAKBAL &#50685;&#44592;&#53685;&#45805;&#48156;","&#50685;&#44592;&#53685;&#45805;&#48156; Grilled Chicken feet Served in Sauce that spicy, slightly sweet and spiced with garlic",6,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393242,57908,"YUPGI BUL TTONGZIP &#50685;&#44592;&#48520;&#46629;&#51665;","&#50685;&#44592;&#48520;&#46629;&#51665;Stir-Fried Chicken Gizzard Cooked with Sesame oil and Peeled Garlic ",8,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393244,57908,"YUPGI GARLIC TTONGZIP &#50685;&#44592;&#47560;&#45720;&#46629;&#51665;","&#50685;&#44592;&#47560;&#45720;&#46629;&#51665; Stir- Fried Chicken Gizzard Cooked With Sesame oil and Peeled Garlic",9,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393245,57908,"CHEESE PORK RIB &#52824;&#51592;&#46321;&#44040;&#48708;","&#52824;&#51592;&#46321;&#44040;&#48708;  Korean Style stir-fried baby pork rib served with melted mozzarella cheese mild* or spicy**",10,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393246,57908,"BUDAE JJIGAE &#48512;&#45824;&#52236;&#44060;","&#48512;&#45824;&#52236;&#44060;Korean –western style Stew served with Sausage Bacon, American Cheese tofu instants Noodle and vegetables ",11,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393254,57901,"YUPGI RAMEN &#50685;&#44592;&#46972;&#47732;","Korean Ramen Soup Dish Served with bean sprout, Dried Seaweed Scallion onion",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
393255,57902,"YUPGI KATSU SET &#50685;&#44592;&#46024;&#44620;&#49828;","&#50685;&#44592;&#46024;&#44620;&#49828;Breaded deep fried cutlet served with corn salad, mashed pumpkin salad yellow Radish and Steamed white rice",1,1000,1,0,"","",NULL,0,"","",NULL,NULL,NULL,NULL,1,"ALWAYS","ALWAYS",0,0
